ガブリアス,さめはだ,100.0
ブリジュラス,じきゅうりょく,70.5
ブリジュラス,がんじょう,29.5
アシレーヌ,げきりゅう,100.0
ラグラージ,げきりゅう,87.5
ラグラージ,しめりけ,12.5
ペリッパー,あめふらし,100.0
メタグロス,クリアボディ,100.0
ミミッキュ,ばけのかわ,100.0
アーマーガア,ミラーアーマー,51.9
アーマーガア,プレッシャー,48.1
ライチュウ,ひらいしん,90.9
ライチュウ,せいでんき,9.1
マスカーニャ,へんげんじざい,85.0
マスカーニャ,しんりょく,15.0
ギャラドス,いかく,83.3
ギャラドス,じしんかじょう,16.7
カイリュー,マルチスケイル,100.0
ムクホーク,いかく,100.0
バシャーモ,かそく,73.3
バシャーモ,もうか,26.7
クチート,いかく,100.0
イダイトウ♂,てきおうりょく,100.0
マフォクシー,もうか,100.0
ソウブレイズ,くだけるよろい,100.0
ドドゲザン,そうだいしょう,64.3
ドドゲザン,まけんき,35.7
サーフゴー,おうごんのからだ,100.0
カバルドン,すなおこし,100.0
サザンドラ,ふゆう,100.0
カメックス,あめうけざら,100.0
アローラキュウコン,ゆきふらし,100.0
フラエッテ(永遠),フラワーベール,100.0
ユキメノコ,のろわれボディ,100.0
コノヨザル,まけんき,66.7
コノヨザル,やるき,33.3
ヒートロトム,ふゆう,100.0
ハラバリー,でんきにかえる,100.0
キラフロル,どくげしょう,100.0
リザードン,もうか,100.0
オーロンゲ,いたずらごころ,100.0
ゲンガー,のろわれボディ,100.0
メガニウム,しんりょく,88.9
メガニウム,リーフガード,11.1
ブラッキー,せいしんりょく,90.9
ブラッキー,シンクロ,9.1
ユキノオー,ゆきふらし,100.0
エレザード,かんそうはだ,100.0
ガオガエン,いかく,100.0
ガルーラ,きもったま,100.0
エルレイド,きれあじ,100.0
ウルガモス,むしのしらせ,100.0
ギルガルド(シールド),バトルスイッチ,100.0
フシギバナ,ようりょくそ,83.3
フシギバナ,しんりょく,16.7
バンギラス,すなおこし,100.0
ルカリオ,せいしんりょく,60.0
ルカリオ,ふくつのこころ,40.0
ゲッコウガ,へんげんじざい,100.0
ドラミドロ,てきおうりょく,85.7
ドラミドロ,どくのトゲ,14.3
クエスパトラ,かそく,100.0
スターミー,しぜんかいふく,100.0
ミミロップ,じゅうなん,100.0
ウォッシュロトム,ふゆう,100.0
ドラパルト,すりぬけ,85.7
ドラパルト,のろわれボディ,14.3
ラウドボーン,てんねん,100.0
ウツボット,ようりょくそ,100.0
マンムー,どんかん,100.0
ダイケンキ(ヒスイ),きれあじ,100.0
オニシズクモ,すいほう,100.0
ブリムオン,マジックミラー,100.0
グレンアルマ,くだけるよろい,100.0
ピクシー,マジックガード,100.0
ウインディ,いかく,100.0
メタモン,かわりもの,100.0
シャワーズ,ちょすい,100.0
ハッサム,テクニシャン,100.0
ローブシン,てつのこぶし,100.0
エルフーン,いたずらごころ,100.0
バイバニラ,ゆきふらし,100.0
シビルドン,ふゆう,100.0
ホルード,ちからもち,100.0
ガメノデス,かたいツメ,100.0
オーロット,しゅうかく,100.0
ドヒドイデ,さいせいりょく,100.0
オオニューラ,かるわざ,100.0
スコヴィラン,ふみん,100.0
ミミズズ,どしょく,100.0
